"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:2000816","negative regulation of mitotic sister chromatid separation",47,0.510561026840186,2.05708970152894,0.000121811057367266,0.0379289179877323,0.0355335676556879,2406,"tags=49%, list=24%, signal=38%","19357/11799/52276/67629/19134/229841/67141/69716/76464/66977/19252/18817/12237/20877/107995/108989/12236/66468/268697/107047/22137/12235/224023"
"GO:0033047","regulation of mitotic sister chromatid segregation",54,0.480892954010667,2.0093773839133,9.6894405947054e-05,0.0379289179877323,0.0355335676556879,2417,"tags=46%, list=24%, signal=36%","19357/11799/52276/67629/19134/229841/67141/69716/76464/66977/12534/19252/18817/12237/20877/107995/108989/12236/66468/268697/107047/22137/12235/224023/51810"
"GO:0010965","regulation of mitotic sister chromatid separation",56,0.475521417933975,1.99130319605525,0.000101923874479111,0.0379289179877323,0.0355335676556879,1233,"tags=32%, list=12%, signal=28%","68612/19357/11799/52276/67629/19134/229841/67141/69716/76464/66977/19252/18817/12237/20877/107995/108989/69957"
"GO:0042446","hormone biosynthetic process",25,0.594176474886319,2.04832178730535,0.000143427747943178,0.0396976133473839,0.037190563414038,1852,"tags=56%, list=18%, signal=46%","14581/18984/16001/20280/11928/20778/13653/11863/15251/12286/12156/110524/100198/14148"
"GO:0097237","cellular response to toxic substance",62,0.468634347442183,1.99757452380335,0.000136224841621074,0.0396976133473839,0.037190563414038,1353,"tags=32%, list=13%, signal=28%","66469/66447/18024/11816/12460/109815/58810/20655/21672/625249/14775/11669/50493/57320/140742/54683/14528/26413/26462/18115"
"GO:0000910","cytokinesis",136,0.352116075962546,1.75714825480607,0.000153881478924954,0.0403493435791643,0.0378011344904846,2086,"tags=37%, list=20%, signal=30%","16765/56350/56431/11799/75914/233406/12315/20742/75669/26934/16001/52276/105513/66700/56194/28105/13852/67903/242785/75608/18817/226747/170625/16569/544963/108907/20877/66616/23988/66482/105504/72008/71819/19877/12313/23834/268451/11840/18810/19200/107371/170749/218294/102058/17886/102774/76959/12314/53869/54138"
"GO:0051783","regulation of nuclear division",96,0.383017936648711,1.77186680059338,0.000176544431374236,0.0439772178553221,0.04119989519544,1233,"tags=29%, list=12%, signal=26%","68612/17345/19357/11799/12537/16001/52276/67629/19134/12317/229841/22629/67141/12162/69716/76464/66977/19252/230861/22210/18817/12237/108907/20877/107995/56371/108989/69957"
"GO:0051306","mitotic sister chromatid separation",59,0.45942191491593,1.94718489273302,0.000218063332782992,0.0441307374270394,0.0413437194429405,1233,"tags=32%, list=12%, signal=28%","68612/19357/11799/52276/67629/19134/229841/67141/52683/69716/76464/66977/19252/18817/12237/20877/107995/108989/69957"
"GO:0051784","negative regulation of nuclear division",57,0.459723448519602,1.94607670450126,0.000205757454114094,0.0441307374270394,0.0413437194429405,2406,"tags=47%, list=24%, signal=36%","19357/11799/52276/67629/19134/229841/67141/12162/69716/76464/66977/19252/18817/12237/20877/107995/108989/12159/12236/66468/268697/107047/12649/22137/14183/12235/224023"
"GO:0098754","detoxification",64,0.443204557592648,1.89631395189898,0.000221237638749637,0.0441307374270394,0.0413437194429405,694,"tags=25%, list=7%, signal=23%","66469/66447/18024/11816/12460/109815/58810/20655/21672/625249/14775/11669/50493/57320/17748/140742"
"GO:0000281","mitotic cytokinesis",77,0.404044550248094,1.79656449558513,0.000212665925029443,0.0441307374270394,0.0413437194429405,1977,"tags=38%, list=19%, signal=31%","16765/56350/11799/75914/20742/26934/52276/105513/66700/28105/13852/75608/18817/170625/544963/108907/20877/66616/66482/105504/72008/71819/19877/11840/107371/170749/102058/102774/76959"
"GO:0051225","spindle assembly",116,0.368001634593233,1.767780073511,0.000221450910412683,0.0441307374270394,0.0413437194429405,1998,"tags=34%, list=20%, signal=27%","16551/11799/259279/233406/26934/52276/105513/100041286/74237/66700/76707/229841/67141/68183/231123/193385/75608/223499/18817/230376/16569/22154/20877/99412/107995/108989/52023/225745/71819/51885/13424/232933/192119/66468/16563/209737/72119/76959/12442"
"GO:0140014","mitotic nuclear division",219,0.301828138983589,1.58305793296083,0.000230455854527754,0.0441588872022027,0.0413700914565207,2417,"tags=35%, list=24%, signal=27%","68612/77891/17345/18221/16551/19357/386649/11799/12537/233406/26934/16001/52276/67629/105513/100041286/66700/76707/19134/229841/22629/215387/67141/52683/12162/69716/76464/66977/12534/19252/193385/75608/18817/16569/51944/12237/108907/20877/99412/107995/108989/72549/69957/52023/12159/71819/74112/71678/105988/12236/30839/12915/232933/218294/70012/66468/110033/16563/209737/72119/268697/107047/76959/53869/70681/68298/77744/76044/54141/68053/12649/22137/14183/12235/224023/51810"
"GO:0044283","small molecule biosynthetic process",321,0.266835353724803,1.4672814033954,0.00025736161822155,0.047487984517769,0.044488944062158,1447,"tags=23%, list=14%, signal=20%","17843/11910/66469/11821/66447/16149/16832/18648/11816/54325/14581/18984/109079/58810/14862/19299/106529/17319/20655/20280/67078/94181/236539/74205/109754/225884/18746/110391/94180/13595/26433/381290/50798/11674/14870/14751/17449/54391/105787/104263/57320/216134/230027/13653/227399/13121/210009/19082/11534/11305/14645/18441/67870/15251/66108/14528/12952/74155/17855/19079/52023/16828/26413/238505/59031/231070/104158/54447/99586/268860/12156/110524/18194"
