"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","tissue"
"Aff3",0.117122468614045,0.553077385123381,1,0.667,1,"Aff3","OM"
"Rbms1",0.117160958973807,-0.40480126347623,1,1,1,"Rbms1","OM"
"Gm9887",0.117348887766284,-0.379107780269854,0.333,1,1,"Gm9887","OM"
"Lcp2",0.11744811437748,0.53351724326529,1,1,1,"Lcp2","OM"
"Letm2",0.117486391893497,-0.482680419522288,1,1,1,"Letm2","OM"
"Fam78a",0.117554146265634,-0.456178671782787,1,1,1,"Fam78a","OM"
"Ift80",0.117580688484596,-0.461532384800256,0.333,1,1,"Ift80","OM"
"Hist2h2bb",0.11767874361257,0.562018971821404,1,0.667,1,"Hist2h2bb","OM"
"Dcaf6",0.117761721829155,-0.419711685540295,0.667,1,1,"Dcaf6","OM"
"Zfp959",0.117774890424572,-0.463712491590923,0.667,1,1,"Zfp959","OM"
"Gspt1",0.118093276516941,-0.429270066120104,1,1,1,"Gspt1","OM"
"Mettl14",0.118112918174478,-0.421576162032969,0.667,1,1,"Mettl14","OM"
"Hif1an",0.118405355884813,-0.494671496580986,1,1,1,"Hif1an","OM"
"Cyld",0.118547938087747,0.551579863949412,1,1,1,"Cyld","OM"
"Ezr",0.118935979935251,0.463895739515495,1,1,1,"Ezr","OM"
"Rab21",0.119400577500628,-0.348528720863052,1,1,1,"Rab21","OM"
"Socs1",0.119438321570353,-0.427927234063903,1,1,1,"Socs1","OM"
"Zfat",0.119531007732875,-0.359611206761512,0,1,1,"Zfat","OM"
"Mrps26",0.119657405944904,0.518704192026944,1,1,1,"Mrps26","OM"
"Tnfrsf10b",0.120095145062683,0.456751675828095,1,0.667,1,"Tnfrsf10b","OM"
"Msmo1",0.120164911217966,0.497970952261369,1,1,1,"Msmo1","OM"
"Gnaq",0.120327838512253,-0.544013776108587,1,0.667,1,"Gnaq","OM"
"Gnai3",0.120629716857225,0.5374141969886,1,1,1,"Gnai3","OM"
"Capzb",0.120815481720773,0.450587028494543,1,1,1,"Capzb","OM"
"Cdk7",0.121001693478216,-0.499814692396588,0.667,1,1,"Cdk7","OM"
"Ssna1",0.121105463167918,0.532362408791642,1,1,1,"Ssna1","OM"
"Ckap2",0.121258611860647,0.388396179035627,1,0.333,1,"Ckap2","OM"
"Aktip",0.121258611860647,0.388396179035627,1,0.333,1,"Aktip","OM"
"Zbtb43",0.121574042744593,-0.450407461418098,0.667,1,1,"Zbtb43","OM"
"Rnft1",0.121581551843263,-0.462653701228496,1,1,1,"Rnft1","OM"
"Hikeshi",0.121610522728945,0.54229408790086,1,1,1,"Hikeshi","OM"
"Ss18l2",0.121617907969261,-0.459542746049497,1,1,1,"Ss18l2","OM"
"Zcwpw1",0.121739597191985,-0.403353443440297,0.667,1,1,"Zcwpw1","OM"
"Zfand5",0.121761972433411,0.501783127534532,1,1,1,"Zfand5","OM"
"Zfp655",0.122075599384972,-0.446761872636821,1,1,1,"Zfp655","OM"
"Phf3",0.122224016997424,-0.310177138128297,1,1,1,"Phf3","OM"
"Lypla1",0.122240175215439,-0.510742516672694,1,1,1,"Lypla1","OM"
"Rfc5",0.12224741448456,0.476172746309923,1,0.667,1,"Rfc5","OM"
"Tex9",0.122325235340015,0.451679844085141,1,0.333,1,"Tex9","OM"
"Gzmc",0.122809784341135,-1.40902111317631,0,0.333,1,"Gzmc","OM"
"Psmd7",0.122817112668019,0.503358257191757,1,1,1,"Psmd7","OM"
"Hacd2",0.123138264162455,-0.479586044728003,1,1,1,"Hacd2","OM"
"Bola2",0.123172524466726,-0.329331960742629,1,1,1,"Bola2","OM"
"Pik3r4",0.123280025736388,-0.465887623527565,0.333,1,1,"Pik3r4","OM"
"Ube2h",0.123288557338237,-0.397751113510592,1,1,1,"Ube2h","OM"
"Smg9",0.123574150738397,0.534692101389343,1,0.667,1,"Smg9","OM"
"AC149090.1",0.123711292249859,0.530784860834264,1,1,1,"AC149090.1","OM"
"Tstd3",0.123752824308872,0.465860575000354,1,0.333,1,"Tstd3","OM"
"Ttll4",0.123811805920805,0.414087133468579,1,0.333,1,"Ttll4","OM"
"Kif15",0.123966036884084,0.47033833458885,1,0.667,1,"Kif15","OM"
"Rpl23a",0.123979050298363,-0.117731573756611,1,1,1,"Rpl23a","OM"
"Amn1",0.123987510013928,-0.470306973193643,1,1,1,"Amn1","OM"
"Twf1",0.124319714276761,0.496457469213986,1,1,1,"Twf1","OM"
"Ubc",0.124382708924652,-0.196861865510205,1,1,1,"Ubc","OM"
"Fcrla",0.124479738917908,-0.422503383131786,0.333,0.667,1,"Fcrla","OM"
"2010320M18Rik",0.124522002347943,0.372232251586371,1,0,1,"2010320M18Rik","OM"
"1700021F05Rik",0.124522002347943,0.372232251586371,1,0,1,"1700021F05Rik","OM"
"Enox2",0.124669270240416,0.456841767814099,1,0.667,1,"Enox2","OM"
"Ctr9",0.124772464033804,0.573473386110763,1,0.667,1,"Ctr9","OM"
"Cc2d1b",0.124800623060667,0.493119771867973,1,1,1,"Cc2d1b","OM"
"Ube3b",0.124846891654747,0.503994523833593,1,0.667,1,"Ube3b","OM"
"Lta",0.125085562404856,-0.517585652348567,1,0.667,1,"Lta","OM"
"Ppp4r3b",0.12510893631115,-0.381166514285455,1,1,1,"Ppp4r3b","OM"
"Plod1",0.125193469649935,-0.391059225991009,0,0.667,1,"Plod1","OM"
"Rgs2",0.125316637816988,-0.225001997875404,1,1,1,"Rgs2","OM"
"Mrpl46",0.125324135704616,0.500165735671658,1,0.667,1,"Mrpl46","OM"
"Nr2c2ap",0.125468643129831,0.613968307928043,1,0.667,1,"Nr2c2ap","OM"
"Ptpra",0.125709224809699,-0.44698755168752,1,1,1,"Ptpra","OM"
"Ddx6",0.125749106169484,-0.275790042243107,1,1,1,"Ddx6","OM"
"1700062C10Rik",0.125931127403205,0.52067360019874,1,0.333,1,"1700062C10Rik","OM"
"Hdac8",0.125997086491073,0.447001380563533,1,0.667,1,"Hdac8","OM"
"Zc3hc1",0.126081532573858,-0.440555651525897,0.333,1,1,"Zc3hc1","OM"
"Cyth2",0.126137120705538,0.536975938471807,1,0.667,1,"Cyth2","OM"
"Ttc1",0.126137120705538,0.536975938471807,1,0.667,1,"Ttc1","OM"
"Ppip5k2",0.126312532659472,0.536898593498564,1,0.667,1,"Ppip5k2","OM"
"Fam210b",0.126424340871795,0.378129923064245,1,0,1,"Fam210b","OM"
"Adh5",0.126477106074108,0.506680784252985,1,1,1,"Adh5","OM"
"Cxcr6",0.126491338478835,-0.289495727465007,1,1,1,"Cxcr6","OM"
"Psma5",0.126545531563091,0.470302870397787,1,1,1,"Psma5","OM"
"Nsun6",0.126602199220435,0.455673473678729,1,0.667,1,"Nsun6","OM"
"Sdcbp",0.126667976720731,-0.40590500933026,1,1,1,"Sdcbp","OM"
"Jmjd7",0.127013455041546,0.457830909143488,1,0.667,1,"Jmjd7","OM"
"Etf1",0.127223826043416,0.504864646159046,1,1,1,"Etf1","OM"
"Zer1",0.127274393454733,0.5061061131735,1,1,1,"Zer1","OM"
"Cplx2",0.127276371263899,-0.390257457694703,0.333,0.667,1,"Cplx2","OM"
"Isg15",0.127575277916342,0.568238248975828,1,1,1,"Isg15","OM"
"Epg5",0.127612959148112,-0.447026751987417,0.333,0.667,1,"Epg5","OM"
"Prdm2",0.12764138621814,0.6121013072244,1,1,1,"Prdm2","OM"
"Csde1",0.127679850796774,-0.292959980086155,1,1,1,"Csde1","OM"
"Tsc22d4",0.127688248348108,0.433193538251693,1,1,1,"Tsc22d4","OM"
"Ccdc138",0.127949354493552,-0.344690822419957,0,1,1,"Ccdc138","OM"
"Chkb",0.128013031380115,0.500471465454607,1,0.667,1,"Chkb","OM"
"Rasgrp2",0.128098080521592,0.499874878230625,1,1,1,"Rasgrp2","OM"
"Pcbp1",0.128170757802187,-0.351792927176874,1,1,1,"Pcbp1","OM"
"Snd1",0.128510049412489,-0.47652547455137,1,1,1,"Snd1","OM"
"Zfp592",0.128513984931595,0.505281740239124,1,1,1,"Zfp592","OM"
"Pdk3",0.128786450812008,0.427186529835063,1,0.667,1,"Pdk3","OM"
"Pglyrp2",0.128957149201725,0.518327623836391,1,1,1,"Pglyrp2","OM"
"Snapc5",0.128957292873139,0.527564069265419,1,1,1,"Snapc5","OM"
"Rpl5",0.129024945818376,-0.171640183617161,1,1,1,"Rpl5","OM"
"Cndp2",0.129186243899871,-0.456135693271914,1,1,1,"Cndp2","OM"
"Cd2",0.129541521394306,0.406929056950724,1,1,1,"Cd2","OM"
"Txndc12",0.129675238223143,0.496565974991847,1,0.667,1,"Txndc12","OM"
"Fh1",0.129782012115004,0.527661851194941,1,0.667,1,"Fh1","OM"
"Slc16a6",0.12987727912012,-0.507875390063435,1,1,1,"Slc16a6","OM"
"Yrdc",0.129990762052867,-0.463767996443649,1,1,1,"Yrdc","OM"
"2410006H16Rik",0.130055957823908,-0.305289318785999,1,1,1,"2410006H16Rik","OM"
"Tmem63a",0.130197598773114,0.438592813646418,1,0.333,1,"Tmem63a","OM"
"Timm13",0.13060608853404,0.428989461516223,1,1,1,"Timm13","OM"
"Set",0.130673076052398,0.325475841192373,1,1,1,"Set","OM"
"Ptpre",0.130856663937261,-0.489348478136143,1,1,1,"Ptpre","OM"
"Inmt",0.131060476957365,-0.362767179267431,0,0.667,1,"Inmt","OM"
"Hmgn5",0.131088273527256,0.512446798027818,1,1,1,"Hmgn5","OM"
"Rab19",0.131296043031035,-0.455900187786408,1,1,1,"Rab19","OM"
"Asl",0.131384141208151,0.467149599512943,1,0.667,1,"Asl","OM"
"Dedd2",0.131443942406582,0.46763589565213,1,0.667,1,"Dedd2","OM"
"Smu1",0.131569046041874,0.54453502037551,1,1,1,"Smu1","OM"
"Aida",0.131607306602601,0.520175608267895,1,1,1,"Aida","OM"
"Blvra",0.131842341652261,0.589149971379072,1,1,1,"Blvra","OM"
"Gabarapl1",0.131874014735763,-0.416021351879239,0.667,0.667,1,"Gabarapl1","OM"
"Mllt6",0.131880933385126,0.584455125939167,1,1,1,"Mllt6","OM"
"Tor1b",0.132375542590043,0.523552009110733,1,1,1,"Tor1b","OM"
"Bud31",0.132470140173751,0.533315483806813,1,1,1,"Bud31","OM"
"Pdxdc1",0.13276042916153,0.584522499120012,1,0.667,1,"Pdxdc1","OM"
"Ifrd1",0.132788636072062,0.461172290453603,1,1,1,"Ifrd1","OM"
"Eed",0.132895781575536,0.514832900258941,1,1,1,"Eed","OM"
"Zscan29",0.132898465173142,0.46714642689015,1,1,1,"Zscan29","OM"
"Thrap3",0.133066701062559,0.439814161153499,1,1,1,"Thrap3","OM"
"5730405O15Rik",0.133237263179166,-0.343626339350985,0,1,1,"5730405O15Rik","OM"
"Sgcb",0.133254045281127,0.394596202319534,0.667,0.333,1,"Sgcb","OM"
"Gm44175",0.133254045281127,0.394596202319534,0.667,0.333,1,"Gm44175","OM"
"Cyba",0.133309460036576,0.317377002287069,1,1,1,"Cyba","OM"
"Kpna4",0.133400435711246,0.519174012634826,1,1,1,"Kpna4","OM"
"Sav1",0.133750316086663,-0.42220452122622,0.667,1,1,"Sav1","OM"
"Kif3a",0.133753861557567,-0.360188354145571,0.333,0.667,1,"Kif3a","OM"
"Plk3",0.133757088646505,-0.907724238406184,0.667,1,1,"Plk3","OM"
"Pxdc1",0.133853991032544,-0.491137871001155,1,1,1,"Pxdc1","OM"
"Slx4",0.133886520642988,-0.409995063097371,0.667,1,1,"Slx4","OM"
"Tcrg-V6",0.13397317572196,-0.443062202515726,0.667,0.667,1,"Tcrg-V6","OM"
"Flot2",0.133999518359217,-0.412070713672803,1,1,1,"Flot2","OM"
"Rwdd1",0.134157632267667,-0.330765561921281,1,1,1,"Rwdd1","OM"
"Rfx1",0.134182537132522,0.505503925893864,1,0.667,1,"Rfx1","OM"
"Mir155hg",0.13418356116166,-0.470110773524403,0.667,1,1,"Mir155hg","OM"
"Rad50",0.134218408737775,0.485123576543396,1,1,1,"Rad50","OM"
"Atl2",0.134239459932728,-0.499762357328704,0.667,1,1,"Atl2","OM"
"Zfyve26",0.134461582148216,-0.437206739465878,1,1,1,"Zfyve26","OM"
"5430401F13Rik",0.134608839148299,-1.20396306731209,0,0.667,1,"5430401F13Rik","OM"
"Usp45",0.134650982052124,0.460850679577349,1,1,1,"Usp45","OM"
"Acsbg1",0.134828447265164,0.395880425644394,0.667,0.333,1,"Acsbg1","OM"
"Ccdc93",0.134846248084856,-0.4432316233018,1,1,1,"Ccdc93","OM"
"Tns4",0.135052498918694,-0.429580470052899,0.333,0.667,1,"Tns4","OM"
"Olfr373",0.135337736435323,0.385786960953771,1,0.333,1,"Olfr373","OM"
"Gm10827",0.135337736435323,0.385786960953771,1,0.333,1,"Gm10827","OM"
"Ncapg",0.135376523987091,0.368395877295087,1,0.333,1,"Ncapg","OM"
"Mga",0.135390745186044,0.543929343665822,1,1,1,"Mga","OM"
"Tent4a",0.135410873045968,0.434127705195038,1,0.333,1,"Tent4a","OM"
"Tanc1",0.135416362693035,0.458011008800622,1,0.333,1,"Tanc1","OM"
"Rpp30",0.135796868288369,-0.474514023294388,1,1,1,"Rpp30","OM"
"Sh3kbp1",0.135835829611631,0.488131068936142,1,1,1,"Sh3kbp1","OM"
"Cklf",0.1359454515505,-0.479625332650287,1,1,1,"Cklf","OM"
"Acp6",0.136976303062117,-0.357004981653028,0.333,1,1,"Acp6","OM"
"Ak3",0.137203360747305,0.498800588545038,1,1,1,"Ak3","OM"
"Tdrp",0.13768274371048,0.386056375970436,0.667,0,1,"Tdrp","OM"
"Abhd12",0.137693311968388,0.534156321434097,1,1,1,"Abhd12","OM"
"Gpat4",0.137693314542666,0.480999994375236,1,0.667,1,"Gpat4","OM"
"Rcl1",0.137878909173379,-0.448288769538372,1,1,1,"Rcl1","OM"
"Il12rb1",0.138263589190971,-0.443626402430159,0.667,1,1,"Il12rb1","OM"
"Selplg",0.138435842271686,-0.274128597948683,1,1,1,"Selplg","OM"
"Lactb2",0.138612110512763,-0.477754856854811,0.667,1,1,"Lactb2","OM"
"Xpo7",0.138762652911885,-0.435767883188326,1,1,1,"Xpo7","OM"
"Parp6",0.138775941562924,-0.330833393046545,0.333,1,1,"Parp6","OM"
"Pde5a",0.138778843659358,-0.427832370237,0.667,1,1,"Pde5a","OM"
"Cep152",0.138844982903584,-0.388178417793977,0.667,1,1,"Cep152","OM"
"Zfp81",0.138964145921542,-0.354983172134654,0.333,1,1,"Zfp81","OM"
"Zfp595",0.139426541924313,-0.44356220463444,1,0.667,1,"Zfp595","OM"
"Wdr12",0.139848983196842,0.527179520356191,1,0.667,1,"Wdr12","OM"
"Syncrip",0.139924624375078,0.478739623824525,1,1,1,"Syncrip","OM"
"Mapk8ip3",0.140004775125272,0.552956103485503,1,0.667,1,"Mapk8ip3","OM"
"Desi2",0.140134204542253,0.501378203914937,1,1,1,"Desi2","OM"
"Zcchc7",0.14014277764273,-0.328565932561131,1,1,1,"Zcchc7","OM"
"Rhobtb2",0.140238283330796,-0.434431475159436,1,1,1,"Rhobtb2","OM"
"Lrpprc",0.140333214058921,0.497921654392688,1,1,1,"Lrpprc","OM"
"H2afy",0.140653858466793,-0.227899380627497,1,1,1,"H2afy","OM"
"Sod2",0.140894059470356,-0.423363175422926,1,1,1,"Sod2","OM"
"St6galnac3",0.140900754448244,-0.477199869570859,1,1,1,"St6galnac3","OM"
"Fyco1",0.140927964167908,0.557559011201992,1,0.667,1,"Fyco1","OM"
"Kansl3",0.140931282356213,-0.43696648961009,1,1,1,"Kansl3","OM"
"Ccdc15",0.140992827930402,-0.386303091275412,0.667,1,1,"Ccdc15","OM"
"Bcl9l",0.14103902605927,-0.461304455375576,1,1,1,"Bcl9l","OM"
"Siah1a",0.141127805380527,0.541494859315297,1,1,1,"Siah1a","OM"
"Dnm1l",0.141144917424248,-0.437324592212933,1,1,1,"Dnm1l","OM"
"Tsen54",0.141154766279359,-0.39845820451436,1,1,1,"Tsen54","OM"
"1300002E11Rik",0.141157828678065,0.524140503967568,1,1,1,"1300002E11Rik","OM"
"Fosl2",0.141263339436855,-0.298085150383976,1,1,1,"Fosl2","OM"
"Areg",0.141499155690385,-1.15415618995475,1,1,1,"Areg","OM"
"Pced1a",0.141638474977125,0.433690566162315,1,0.667,1,"Pced1a","OM"
"Etfrf1",0.141638474977125,0.433690566162315,1,0.667,1,"Etfrf1","OM"
"Sin3a",0.141669471419864,0.544124194412074,1,1,1,"Sin3a","OM"
"Tti1",0.141711735325576,0.404724724041836,0.667,0,1,"Tti1","OM"
"Gars",0.14210541256741,0.514177502026297,1,1,1,"Gars","OM"
"Rhbdd2",0.142186715941221,0.386410276163191,0.667,0.333,1,"Rhbdd2","OM"
"Ndufs2",0.142269175108479,0.481718967412219,1,1,1,"Ndufs2","OM"
"Ppif",0.142489118900958,0.432902544166508,1,0.667,1,"Ppif","OM"
"Ly6d",0.142506575445094,-1.044318719724,0,0.667,1,"Ly6d","OM"
"Zc3hav1",0.142814771218086,-0.309240038717746,1,1,1,"Zc3hav1","OM"
"Trio",0.14290532882004,-0.411321396268738,1,1,1,"Trio","OM"
"Hist1h2br",0.143224329289034,0.362116664317404,1,0.333,1,"Hist1h2br","OM"
"Gm5914",0.143287858178753,0.451938797628908,1,1,1,"Gm5914","OM"
"Spc24",0.143308048621423,0.503526493403411,1,1,1,"Spc24","OM"
"Pnn",0.14332484211458,0.390992627928188,1,1,1,"Pnn","OM"
"Exog",0.14336602319841,0.356935909684046,1,0,1,"Exog","OM"
"Trim36",0.14336602319841,0.356935909684046,1,0,1,"Trim36","OM"
"Pacsin1",0.143482829195113,0.566049521465955,1,1,1,"Pacsin1","OM"
"Ankrd40",0.143533078850945,0.501100781174344,1,1,1,"Ankrd40","OM"
"Taf11",0.143559846174684,-0.489263909171285,1,1,1,"Taf11","OM"
"Abcd3",0.143618406617126,0.440927237222512,1,0.333,1,"Abcd3","OM"
"Fam160b2",0.144179929170662,0.528858651171793,0.667,1,1,"Fam160b2","OM"
"Tmem63b",0.144431118522826,0.363562945930125,1,0,1,"Tmem63b","OM"
"Knl1",0.144516453303752,0.453182507480654,1,0.333,1,"Knl1","OM"
"Braf",0.144579501861803,0.504932788156562,1,1,1,"Braf","OM"
"Sbds",0.14461729662244,-0.400722500882925,1,1,1,"Sbds","OM"
"Zswim4",0.144631032567362,-0.377339590465154,0.333,1,1,"Zswim4","OM"
"Exosc9",0.144960215473051,0.466635964025018,1,0.667,1,"Exosc9","OM"
"Frg1",0.145000960521208,0.494093168656947,1,1,1,"Frg1","OM"
"Yes1",0.145279066527769,-0.348757638024499,0.333,1,1,"Yes1","OM"
"Brf1",0.145299719083315,-0.425953228634515,1,0.667,1,"Brf1","OM"
"Rap2b",0.145476516544497,-0.451481559683987,1,1,1,"Rap2b","OM"
"Exosc8",0.145968627261848,0.478376021282699,1,1,1,"Exosc8","OM"
"Usp39",0.146067619909999,0.477840793862956,1,0.667,1,"Usp39","OM"
"Aprt",0.146218861523781,0.478198797851975,1,1,1,"Aprt","OM"
"Exoc6b",0.146291640092692,-0.423913723580831,1,1,1,"Exoc6b","OM"
"Emc10",0.146737518578979,0.502038987492577,1,1,1,"Emc10","OM"
"Basp1",0.146802827938757,-0.481390935760276,0.667,1,1,"Basp1","OM"
"Ppil4",0.147023056651729,-0.395943899565215,1,1,1,"Ppil4","OM"
"Trappc12",0.147064116768488,-0.438053506118434,0.667,1,1,"Trappc12","OM"
"Ccpg1",0.147996277120605,0.544761390094411,1,1,1,"Ccpg1","OM"
"Lancl1",0.148132114027825,0.459879179922545,1,0.667,1,"Lancl1","OM"
"Aimp2",0.14815977932999,0.465127496834512,1,1,1,"Aimp2","OM"
"Il17a",0.148167181184674,-1.17248379736822,1,1,1,"Il17a","OM"
"Gm43698",0.148818767809411,-0.362139450127358,0.333,1,1,"Gm43698","OM"
"N4bp3",0.148818767809411,-0.362139450127358,0.333,1,1,"N4bp3","OM"
"Eif2b2",0.148832782143039,0.497309820899433,1,0.667,1,"Eif2b2","OM"
"Xylt2",0.148856540944365,-0.423753254051823,1,1,1,"Xylt2","OM"
"Nufip1",0.149058268678854,0.501335128344542,1,1,1,"Nufip1","OM"
"Ptgs2",0.149062720229689,-0.453898074974408,1,1,1,"Ptgs2","OM"
"1810044D09Rik",0.14935907979537,-0.345754520646138,0,0.667,1,"1810044D09Rik","OM"
"Ebag9",0.149419456027794,-0.428414800442949,1,1,1,"Ebag9","OM"
"Jag2",0.149480401284672,0.350278291538502,1,0,1,"Jag2","OM"
"Zfp131",0.149787586151719,0.543433339251987,1,1,1,"Zfp131","OM"
"Htra2",0.14986858108146,-0.452297529787279,1,0.667,1,"Htra2","OM"
"Zbtb6",0.149940988788034,-0.433381519236114,1,0.667,1,"Zbtb6","OM"
"Srrm2",0.150199459324539,-0.148632784165325,1,1,1,"Srrm2","OM"
"Elac2",0.150546241871342,0.40225319205722,1,0.667,1,"Elac2","OM"
"St7",0.150852179413918,-0.395205941618224,0.667,1,1,"St7","OM"
"Mrpl33",0.150984172480951,-0.259867355929348,1,1,1,"Mrpl33","OM"
"Neurl3",0.150999919793431,-0.324909489704825,1,1,1,"Neurl3","OM"
"Dhrs4",0.151283913127022,0.451288024158187,1,0.667,1,"Dhrs4","OM"
"Ormdl2",0.151302072661606,0.557434299985398,1,1,1,"Ormdl2","OM"
"Epc2",0.151438644571025,0.508925206195796,1,1,1,"Epc2","OM"
"Sept1",0.151524626524827,0.340438565834716,1,1,1,"Sept1","OM"
"Pml",0.15163879903792,0.354454724856186,1,0.333,1,"Pml","OM"
"Elmsan1",0.151685180707578,-0.414971180905719,1,1,1,"Elmsan1","OM"
"Ncoa6",0.151741179973516,0.510074565119644,1,1,1,"Ncoa6","OM"
"Gse1",0.151747167299142,-0.438361815945455,1,1,1,"Gse1","OM"
"Myg1",0.151985312841231,0.476154188128835,1,1,1,"Myg1","OM"
"Etfdh",0.15218930420249,0.409116794656961,1,0.667,1,"Etfdh","OM"
"C87436",0.152612378072465,0.479056004213366,1,1,1,"C87436","OM"
"Samd11",0.152670257829191,-0.358557679868662,0,0.667,1,"Samd11","OM"
"Lcmt2",0.152885264228382,0.360197973905231,1,0.333,1,"Lcmt2","OM"
"Brca2",0.152887079440557,0.36776416627677,1,0.333,1,"Brca2","OM"
"Pld3",0.152983829473811,0.496461126957205,1,1,1,"Pld3","OM"
"Trim25",0.153645267244651,0.574749719977088,1,1,1,"Trim25","OM"
"Dcn",0.153764020270207,-0.32746237553826,0,1,1,"Dcn","OM"
"Kif3c",0.153764020270207,-0.32746237553826,0,1,1,"Kif3c","OM"
"Erg28",0.153852747802946,0.501020411327105,1,1,1,"Erg28","OM"
"Chmp5",0.15412681756995,-0.422709408004284,1,1,1,"Chmp5","OM"
"Med14",0.154595061561689,0.498468941013605,1,0.667,1,"Med14","OM"
"1810013L24Rik",0.15467933010593,-0.404878267976007,1,1,1,"1810013L24Rik","OM"
"Sdc1",0.154871220592561,-0.477935112109454,0.667,0.667,1,"Sdc1","OM"
"Ecm1",0.154976047859812,0.427963312550018,1,0.333,1,"Ecm1","OM"
"Tm2d1",0.155159506826565,0.504474157412957,1,1,1,"Tm2d1","OM"
"Cast",0.155164936403235,-0.280459649124776,1,1,1,"Cast","OM"
"Tpr",0.155342285583414,0.332519445387252,1,1,1,"Tpr","OM"
"Mrps14",0.155504351927983,-0.332696453608179,1,1,1,"Mrps14","OM"
"Cux1",0.155560448327231,-0.423848182694823,1,1,1,"Cux1","OM"
"Jmjd1c",0.155569606790295,0.47097766093535,1,1,1,"Jmjd1c","OM"
"Pfdn2",0.155714145686774,0.462753732642745,1,1,1,"Pfdn2","OM"
"Smc4",0.15575782707826,-0.33082347414405,1,1,1,"Smc4","OM"
"Gm47283",0.15578490689453,0.482949681189788,1,1,1,"Gm47283","OM"
"Mbnl1",0.155876285704848,-0.148931539204498,1,1,1,"Mbnl1","OM"
"Hibadh",0.155898974949145,-0.412387382382978,1,1,1,"Hibadh","OM"
"Tial1",0.156001195836098,-0.436500665652403,1,1,1,"Tial1","OM"
"Sptlc1",0.156088802896917,0.433493763104569,1,0.667,1,"Sptlc1","OM"
"Nfkbid",0.156416567528436,-0.38858060827077,1,1,1,"Nfkbid","OM"
"Exoc1",0.156493794499341,0.455312077858747,1,1,1,"Exoc1","OM"
"Hmg20a",0.156497079731585,0.540384819638108,1,0.667,1,"Hmg20a","OM"
"Scml4",0.156871370818527,0.469182991295381,1,1,1,"Scml4","OM"
"Twnk",0.156938820462134,0.373979568448148,1,0.333,1,"Twnk","OM"
"Olfr655",0.15703001386332,1.11756972389355,0.667,0,1,"Olfr655","OM"
"Fbxl6",0.157362701040121,-0.413003712874946,1,1,1,"Fbxl6","OM"
"Ar",0.157473240540803,0.545826868853735,1,1,1,"Ar","OM"
"Tada1",0.157798807436559,-0.48176740202437,0.667,1,1,"Tada1","OM"
"Gm43848",0.15781910820281,-0.349773268643087,0.333,0.667,1,"Gm43848","OM"
"Rab20",0.157873881242113,-0.380812408310016,0.667,1,1,"Rab20","OM"
"Bcat2",0.15790231917489,0.457797469711532,1,1,1,"Bcat2","OM"
"Dpp8",0.157917333631872,0.482711982565441,1,1,1,"Dpp8","OM"
"Znrf1",0.158177112224827,-0.372366344307276,1,1,1,"Znrf1","OM"
"Tsc22d3",0.158223820613274,-0.383251258717339,1,1,1,"Tsc22d3","OM"
"Tada2b",0.158276362872977,0.437175059277178,1,0.667,1,"Tada2b","OM"
"Elp2",0.158294106170813,0.481332131323607,1,1,1,"Elp2","OM"
"Lsm12",0.158459261191338,0.456232133716707,1,1,1,"Lsm12","OM"
"Nfkbil1",0.158584765346556,0.512743065781881,1,1,1,"Nfkbil1","OM"
"Rab4a",0.158706731545874,0.403477229871922,1,0.333,1,"Rab4a","OM"
"Rps6kb1",0.15888442212886,-0.447143549087216,1,1,1,"Rps6kb1","OM"
"2810405F17Rik",0.159032316333815,-0.306191491850289,0.333,1,1,"2810405F17Rik","OM"
"Fnbp4",0.159241500744552,0.496255821135218,1,1,1,"Fnbp4","OM"
"Snx1",0.159534498363724,0.49149267646335,1,1,1,"Snx1","OM"
"Mast4",0.159551051766441,-0.451445731206108,1,1,1,"Mast4","OM"
"Igsf8",0.159604298405544,-0.827695201820946,0,0.667,1,"Igsf8","OM"
"Bicdl1",0.159630996355654,0.370822963977257,0.667,0,1,"Bicdl1","OM"
"Chchd3",0.159828787953437,-0.387108750570821,1,1,1,"Chchd3","OM"
"Ly6g5b",0.160109613713649,-0.445491342723958,1,1,1,"Ly6g5b","OM"
"Smg7",0.160444051852088,0.538766639368649,1,1,1,"Smg7","OM"
"Pak2",0.160575770807219,-0.230191848653294,1,1,1,"Pak2","OM"
"Nup210",0.160679270390421,-0.447454019713211,1,1,1,"Nup210","OM"
"Grap",0.160794476219328,0.498323442150192,1,1,1,"Grap","OM"
"Gmpr2",0.160956895018699,0.410376778862207,1,0.667,1,"Gmpr2","OM"
"Ogfod1",0.160980172469247,0.346189526184736,1,0.333,1,"Ogfod1","OM"
"Podnl1",0.161065518692705,0.501100613128164,1,1,1,"Podnl1","OM"
"Ufl1",0.16162823646807,-0.422807501511658,1,1,1,"Ufl1","OM"
"Phf20",0.161675774592921,-0.413677351770927,1,1,1,"Phf20","OM"
"Qsox1",0.161940715879577,0.470237854848151,1,1,1,"Qsox1","OM"
"Hist1h2ap",0.161986866141761,1.31048985954479,1,1,1,"Hist1h2ap","OM"
"Gnpat",0.162044517799152,0.437750855828117,1,0.667,1,"Gnpat","OM"
"Idi1",0.162056342267758,0.500465704808122,1,1,1,"Idi1","OM"
"Zfc3h1",0.16242415947944,0.468173576903651,1,1,1,"Zfc3h1","OM"
"Pafah1b1",0.162460757131726,-0.261774646734393,1,1,1,"Pafah1b1","OM"
